file_path,split,label,target_multiclass,snr,burst_id,t_start,t_end,t_center,dur_ms,z_peak,drop_b,n_act_burst,global_nf,global_ns,global_H_mean,global_p75_act,is_dummy
IQdata_sample7682_target5_snr30.pt,train,1,5,30,2,53.68685714285715,63.19542857142857,58.441142857142864,9.508571428571422,30.0,8.855146408081055,332.0,10.395264625549316,0.009910148048400878,8.830718040466309,137.0,False
IQdata_sample15484_target4_snr20.pt,train,0,4,20,1,9.362285714285715,10.313142857142857,9.837714285714286,0.9508571428571422,24.319955892312322,2.274592399597168,93.5,10.351827621459961,0.09352781753540039,10.242659568786621,410.0,False
IQdata_sample5599_target3_snr2.pt,train,1,3,2,1,34.23085714285715,42.27657142857144,38.253714285714295,8.04571428571429,30.0,3.614715576171875,96.0,10.39234447479248,0.013880428504943847,10.17263412475586,191.0,False
IQdata_sample2642_target1_snr30.pt,train,1,1,30,1,11.629714285714286,13.165714285714285,12.397714285714287,1.5359999999999996,30.0,3.4661660194396973,87.0,10.389435768127441,0.03154025859832763,10.222372055053711,280.0,False
IQdata_sample10130_target4_snr22.pt,train,0,4,22,1,29.988571428571426,32.76800000000001,31.378285714285717,2.779428571428582,30.0,0.5159912109375,0.0,10.395483016967773,0.007222290802001953,10.376935958862305,210.0,False
IQdata_sample9036_target4_snr28.pt,train,0,4,28,1,69.77828571428573,71.24114285714286,70.5097142857143,1.462857142857132,16.200079144388155,0.11931514739990234,0.0,10.397174835205078,0.007365096473693847,10.387272834777832,410.0,False
IQdata_sample12943_target4_snr10.pt,train,0,4,10,1,54.49142857142857,57.19771428571429,55.84457142857143,2.7062857142857197,30.0,1.5693511962890625,130.0,10.398930549621582,0.007031411933898926,10.377509117126465,138.0,False
IQdata_sample11459_target4_snr14.pt,train,0,4,14,1,38.32685714285714,40.66742857142857,39.49714285714286,2.3405714285714296,30.0,1.267441749572754,128.5,10.396242141723633,0.00785855369567871,10.365778923034668,139.0,False
IQdata_sample6956_target5_snr18.pt,train,1,5,18,1,16.969142857142856,35.547428571428576,26.258285714285716,18.57828571428572,30.0,8.674076080322266,148.0,10.370901107788086,0.029649850845336913,8.603672981262207,275.0,False
IQdata_sample6956_target5_snr18.pt,train,1,5,18,2,70.94857142857143,74.89828571428572,72.92342857142857,3.9497142857142933,30.0,7.911462783813477,362.0,10.370901107788086,0.029649850845336913,8.603672981262207,275.0,False
IQdata_sample12940_target4_snr14.pt,train,0,4,14,1,44.98285714285714,46.44571428571428,45.71428571428571,1.462857142857139,30.0,0.8168039321899414,135.0,10.397843360900879,0.007421653175354003,10.375718116760254,139.0,False
IQdata_sample11016_target4_snr20.pt,train,0,4,20,1,0.43885714285714283,2.121142857142857,1.2799999999999998,1.6822857142857142,15.591961923209833,2.7665209770202637,164.5,10.382257461547852,0.17743251228332518,10.003664016723633,262.0,False
IQdata_sample11016_target4_snr20.pt,train,0,4,20,2,32.548571428571435,33.42628571428571,32.98742857142857,0.8777142857142763,15.92145944691905,2.824984550476074,80.0,10.382257461547852,0.17743251228332518,10.003664016723633,262.0,False
IQdata_sample11016_target4_snr20.pt,train,0,4,20,3,40.374857142857145,41.25257142857143,40.81371428571428,0.8777142857142834,16.719786902880454,2.9666337966918945,93.0,10.382257461547852,0.17743251228332518,10.003664016723633,262.0,False
IQdata_sample11016_target4_snr20.pt,train,0,4,20,4,48.12800000000001,49.078857142857146,48.60342857142858,0.9508571428571386,17.724936154719234,3.144979953765869,119.0,10.382257461547852,0.17743251228332518,10.003664016723633,262.0,False
IQdata_sample11016_target4_snr20.pt,train,0,4,20,5,55.95428571428571,56.832,56.393142857142855,0.8777142857142906,16.399036958344315,2.909722328186035,82.0,10.382257461547852,0.17743251228332518,10.003664016723633,262.0,False
IQdata_sample11016_target4_snr20.pt,train,0,4,20,6,63.780571428571434,64.65828571428571,64.21942857142858,0.8777142857142763,16.156496552700617,2.866687774658203,87.0,10.382257461547852,0.17743251228332518,10.003664016723633,262.0,False
IQdata_sample11016_target4_snr20.pt,train,0,4,20,7,71.53371428571428,72.48457142857143,72.00914285714285,0.9508571428571457,17.829065939732825,3.1634559631347656,92.0,10.382257461547852,0.17743251228332518,10.003664016723633,262.0,False
IQdata_sample4107_target1_snr24.pt,train,1,1,24,1,9.069714285714287,10.605714285714287,9.837714285714288,1.5359999999999996,30.0,3.184199333190918,113.5,10.395215034484863,0.01078253517150879,10.194734573364258,132.0,False
IQdata_sample4107_target1_snr24.pt,train,1,1,24,2,15.286857142857144,17.042285714285715,16.164571428571428,1.7554285714285705,30.0,3.462160587310791,155.0,10.395215034484863,0.01078253517150879,10.194734573364258,132.0,False
IQdata_sample4107_target1_snr24.pt,train,1,1,24,3,53.02857142857143,54.85714285714286,53.94285714285715,1.8285714285714292,30.0,3.3526248931884766,153.5,10.395215034484863,0.01078253517150879,10.194734573364258,132.0,False
IQdata_sample4107_target1_snr24.pt,train,1,1,24,4,65.75542857142858,67.36457142857142,66.56,1.6091428571428423,30.0,3.237461566925049,153.0,10.395215034484863,0.01078253517150879,10.194734573364258,132.0,False
IQdata_sample6900_target5_snr14.pt,train,1,5,14,1,35.10857142857143,53.54057142857143,44.32457142857143,18.432000000000002,30.0,8.709074974060059,213.0,10.394438743591309,0.020415555381774902,9.216568946838379,163.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,1,7.314285714285714,8.411428571428571,7.862857142857143,1.097142857142857,23.521977494396037,3.000748634338379,382.5,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,2,15.286857142857144,16.164571428571428,15.725714285714286,0.8777142857142834,23.00059388010725,2.934234619140625,130.0,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,3,23.04,24.064,23.552,1.024000000000001,24.360048671264448,3.107663154602051,223.0,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,4,30.866285714285713,31.817142857142855,31.341714285714282,0.9508571428571422,24.37587819027307,3.109682559967041,196.0,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,5,38.61942857142858,39.57028571428572,39.09485714285715,0.9508571428571386,21.927019828467323,2.797276496887207,94.0,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,6,54.12571428571429,55.222857142857144,54.674285714285716,1.097142857142856,25.447856207765025,3.2464370727539062,350.0,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,7,62.02514285714286,62.976000000000006,62.50057142857143,0.9508571428571457,22.71609612099924,2.8979406356811523,111.0,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,8,69.85142857142858,70.80228571428572,70.32685714285715,0.9508571428571315,22.485246788415616,2.868490695953369,395.5,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample577_target0_snr26.pt,train,1,0,26,9,73.0697142857143,74.09371428571428,73.5817142857143,1.0239999999999867,22.52390295974671,2.873422145843506,317.0,10.35292911529541,0.12757212409973143,9.920265197753906,386.0,False
IQdata_sample11045_target4_snr10.pt,train,0,4,10,1,67.87657142857142,69.26628571428571,68.57142857142857,1.389714285714291,30.0,2.2310705184936523,308.5,10.395410537719727,0.010188689804077148,10.326154708862305,194.0,False
IQdata_sample16835_target4_snr6.pt,train,0,4,6,0,35.0,35.5,35.25,0.5,0.0,0.0,0.0,10.398154258728027,0.006871639251708984,10.39062786102295,138.0,True
IQdata_sample3219_target1_snr26.pt,train,1,1,26,1,5.632,7.68,6.656,2.048,30.0,3.35844087600708,139.0,10.398197174072266,0.007435792350769042,10.267181396484375,135.0,False
IQdata_sample3219_target1_snr26.pt,train,1,1,26,2,42.203428571428574,45.42171428571429,43.81257142857143,3.218285714285713,30.0,3.3217883110046387,137.0,10.398197174072266,0.007435792350769042,10.267181396484375,135.0,False
IQdata_sample3219_target1_snr26.pt,train,1,1,26,3,53.68685714285715,58.14857142857143,55.91771428571429,4.4617142857142795,30.0,3.2218613624572754,138.0,10.398197174072266,0.007435792350769042,10.267181396484375,135.0,False
IQdata_sample10428_target4_snr8.pt,train,0,4,8,1,15.433142857142856,16.384,15.908571428571427,0.950857142857144,14.319166017891101,1.052271842956543,127.0,10.352909088134766,0.07348695030212402,10.264632225036621,367.0,False
IQdata_sample9649_target4_snr30.pt,train,0,4,30,1,50.83428571428571,57.344,54.08914285714286,6.5097142857142885,30.0,1.6578569412231445,177.0,10.394391059875488,0.014665152740478514,10.31041145324707,195.0,False
IQdata_sample13654_target4_snr22.pt,train,0,4,22,1,12.288,19.748571428571427,16.018285714285714,7.460571428571427,20.550542330376913,0.3274698257446289,278.0,10.37757682800293,0.015934850692749022,10.304017066955566,256.0,False
IQdata_sample7969_target5_snr8.pt,train,1,5,8,1,20.553142857142856,26.185142857142854,23.369142857142855,5.631999999999998,30.0,6.98985481262207,307.0,10.368687629699707,0.016063517189025878,9.298226356506348,287.0,False
IQdata_sample7969_target5_snr8.pt,train,1,5,8,2,38.61942857142858,47.32342857142857,42.971428571428575,8.703999999999994,30.0,6.794920921325684,276.0,10.368687629699707,0.016063517189025878,9.298226356506348,287.0,False
IQdata_sample7969_target5_snr8.pt,train,1,5,8,3,55.00342857142857,62.31771428571429,58.66057142857143,7.314285714285717,30.0,7.565103530883789,76.0,10.368687629699707,0.016063517189025878,9.298226356506348,287.0,False
IQdata_sample2367_target1_snr16.pt,train,1,1,16,1,17.408,20.553142857142856,18.98057142857143,3.1451428571428544,30.0,3.0171823501586914,218.5,10.397451400756836,0.007243499565124511,10.242331504821777,134.0,False
IQdata_sample2367_target1_snr16.pt,train,1,1,16,2,31.52457142857143,33.20685714285714,32.36571428571428,1.6822857142857082,30.0,3.009490966796875,139.0,10.397451400756836,0.007243499565124511,10.242331504821777,134.0,False
IQdata_sample2367_target1_snr16.pt,train,1,1,16,3,37.74171428571429,40.15542857142857,38.94857142857143,2.413714285714285,30.0,3.0691118240356445,134.0,10.397451400756836,0.007243499565124511,10.242331504821777,134.0,False
IQdata_sample2367_target1_snr16.pt,train,1,1,16,4,62.976000000000006,64.65828571428571,63.817142857142855,1.6822857142857046,30.0,2.9487013816833496,137.5,10.397451400756836,0.007243499565124511,10.242331504821777,134.0,False
IQdata_sample2367_target1_snr16.pt,train,1,1,16,5,68.608,71.24114285714286,69.92457142857143,2.6331428571428575,30.0,2.5683541297912598,134.0,10.397451400756836,0.007243499565124511,10.242331504821777,134.0,False
IQdata_sample11885_target4_snr0.pt,train,0,4,0,1,69.9977142857143,74.53257142857143,72.26514285714286,4.534857142857135,30.0,2.801698684692383,104.0,10.397160530090332,0.006693485641479492,10.367989540100098,153.0,False
IQdata_sample5841_target3_snr24.pt,train,1,3,24,1,9.289142857142856,16.822857142857142,13.056,7.533714285714286,30.0,5.7459330558776855,302.0,10.396757125854492,0.008486333084106444,9.607873916625977,136.0,False
IQdata_sample5841_target3_snr24.pt,train,1,3,24,2,59.392,66.85257142857142,63.12228571428571,7.46057142857142,30.0,5.6665239334106445,288.0,10.396757125854492,0.008486333084106444,9.607873916625977,136.0,False
IQdata_sample5180_target2_snr4.pt,train,1,2,4,1,43.227428571428575,46.518857142857144,44.87314285714286,3.2914285714285683,30.0,2.2638940811157227,311.0,10.396536827087402,0.006520987701416015,10.297737121582031,136.0,False
IQdata_sample5180_target2_snr4.pt,train,1,2,4,2,67.29142857142857,71.24114285714286,69.26628571428571,3.9497142857142933,30.0,2.1727943420410156,263.5,10.396536827087402,0.006520987701416015,10.297737121582031,136.0,False
IQdata_sample13533_target4_snr24.pt,train,0,4,24,1,2.7794285714285714,3.8765714285714283,3.328,1.097142857142857,23.492006503688085,2.961483955383301,451.0,10.354806900024414,0.12606347408294677,10.030177116394043,417.0,False
IQdata_sample13533_target4_snr24.pt,train,0,4,24,2,10.605714285714287,11.556571428571429,11.081142857142858,0.9508571428571422,24.812520803164784,3.1279525756835938,97.5,10.354806900024414,0.12606347408294677,10.030177116394043,417.0,False
IQdata_sample13533_target4_snr24.pt,train,0,4,24,3,18.358857142857143,19.382857142857144,18.870857142857144,1.024000000000001,23.225384487872116,2.927872657775879,101.0,10.354806900024414,0.12606347408294677,10.030177116394043,417.0,False
IQdata_sample13533_target4_snr24.pt,train,0,4,24,4,26.185142857142854,27.282285714285713,26.733714285714285,1.0971428571428596,24.23069413092536,3.054605484008789,508.0,10.354806900024414,0.12606347408294677,10.030177116394043,417.0,False
IQdata_sample13533_target4_snr24.pt,train,0,4,24,5,33.93828571428572,34.96228571428572,34.45028571428572,1.024000000000001,26.20034498193222,3.3029065132141113,466.0,10.354806900024414,0.12606347408294677,10.030177116394043,417.0,False
IQdata_sample13533_target4_snr24.pt,train,0,4,24,6,41.83771428571429,42.71542857142857,42.27657142857143,0.8777142857142763,23.101060738924218,2.9121999740600586,92.0,10.354806900024414,0.12606347408294677,10.030177116394043,417.0,False
IQdata_sample13533_target4_snr24.pt,train,0,4,24,7,49.590857142857146,50.541714285714285,50.06628571428571,0.9508571428571386,22.87056175470288,2.8831424713134766,78.5,10.354806900024414,0.12606347408294677,10.030177116394043,417.0,False
IQdata_sample13533_target4_snr24.pt,train,0,4,24,8,65.24342857142858,66.26742857142857,65.75542857142858,1.0239999999999867,27.389326056207683,3.452793598175049,157.0,10.354806900024414,0.12606347408294677,10.030177116394043,417.0,False
IQdata_sample14931_target4_snr8.pt,train,0,4,8,1,13.092571428571429,13.970285714285714,13.53142857142857,0.8777142857142852,4.91761642570617,0.037268638610839844,137.0,10.396146774291992,0.007578598022460937,10.386431694030762,194.0,False
IQdata_sample14931_target4_snr8.pt,train,0,4,8,2,23.332571428571427,24.28342857142857,23.808,0.9508571428571422,5.610605336793042,0.04252052307128906,366.0,10.396146774291992,0.007578598022460937,10.386431694030762,194.0,False
IQdata_sample14931_target4_snr8.pt,train,0,4,8,3,48.78628571428572,49.737142857142864,49.26171428571429,0.9508571428571457,5.606326850688638,0.04248809814453125,372.0,10.396146774291992,0.007578598022460937,10.386431694030762,194.0,False
IQdata_sample14931_target4_snr8.pt,train,0,4,8,4,74.60571428571428,74.89828571428572,74.75200000000001,0.2925714285714349,5.120215326532366,0.038804054260253906,226.0,10.396146774291992,0.007578598022460937,10.386431694030762,194.0,False
IQdata_sample4043_target1_snr24.pt,train,1,1,24,1,6.948571428571428,9.654857142857145,8.301714285714286,2.706285714285716,30.0,3.1895341873168945,124.0,10.397897720336914,0.0071176609039306634,10.289555549621582,134.0,False
IQdata_sample4043_target1_snr24.pt,train,1,1,24,2,25.89257142857143,28.452571428571428,27.17257142857143,2.5599999999999987,30.0,3.3089752197265625,139.0,10.397897720336914,0.0071176609039306634,10.289555549621582,134.0,False
IQdata_sample4043_target1_snr24.pt,train,1,1,24,3,64.58514285714286,66.34057142857142,65.46285714285713,1.755428571428567,30.0,3.295527458190918,138.0,10.397897720336914,0.0071176609039306634,10.289555549621582,134.0,False
IQdata_sample4690_target1_snr6.pt,train,1,1,6,1,0.512,3.657142857142857,2.0845714285714285,3.145142857142857,30.0,2.9972825050354004,318.0,10.378558158874512,0.03247768592834473,10.222309112548828,309.0,False
IQdata_sample4690_target1_snr6.pt,train,1,1,6,2,23.405714285714282,24.722285714285714,24.064,1.3165714285714323,30.0,3.140881061553955,293.0,10.378558158874512,0.03247768592834473,10.222309112548828,309.0,False
IQdata_sample15571_target4_snr26.pt,train,0,4,26,1,0.43885714285714283,6.509714285714285,3.4742857142857138,6.070857142857142,4.352853288294297,0.02338123321533203,128.0,10.397165298461914,0.00537147274017334,10.390371322631836,137.0,False
IQdata_sample15571_target4_snr26.pt,train,0,4,26,2,11.776,17.261714285714284,14.518857142857142,5.485714285714284,4.916911488600656,0.026411056518554688,128.0,10.397165298461914,0.00537147274017334,10.390371322631836,137.0,False
IQdata_sample15571_target4_snr26.pt,train,0,4,26,3,24.649142857142856,25.30742857142857,24.97828571428571,0.6582857142857144,4.09346108475398,0.0219879150390625,137.5,10.397165298461914,0.00537147274017334,10.390371322631836,137.0,False
IQdata_sample15571_target4_snr26.pt,train,0,4,26,4,30.354285714285712,31.012571428571427,30.68342857142857,0.6582857142857144,4.343088352500515,0.023328781127929688,130.0,10.397165298461914,0.00537147274017334,10.390371322631836,137.0,False
IQdata_sample15571_target4_snr26.pt,train,0,4,26,5,38.400000000000006,38.985142857142854,38.692571428571426,0.5851428571428485,4.428664698911488,0.0237884521484375,130.0,10.397165298461914,0.00537147274017334,10.390371322631836,137.0,False
IQdata_sample14081_target4_snr2.pt,train,0,4,2,1,45.64114285714286,48.20114285714286,46.92114285714286,2.5600000000000023,4.488182731645544,0.03218650817871094,3.0,10.39852237701416,0.007171389770507812,10.389537811279297,155.0,False
IQdata_sample14081_target4_snr2.pt,train,0,4,2,2,52.370285714285714,53.394285714285715,52.882285714285715,1.024000000000001,4.0610407187849376,0.029123306274414062,129.0,10.39852237701416,0.007171389770507812,10.389537811279297,155.0,False
IQdata_sample14081_target4_snr2.pt,train,0,4,2,3,57.270857142857146,60.12342857142857,58.69714285714286,2.852571428571423,5.027961508171448,0.036057472229003906,132.0,10.39852237701416,0.007171389770507812,10.389537811279297,155.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,1,3.5108571428571427,4.973714285714285,4.242285714285714,1.4628571428571426,30.0,2.204766273498535,128.0,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,2,11.337142857142858,12.726857142857144,12.032,1.3897142857142857,30.0,2.2270679473876953,136.0,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,3,19.236571428571427,20.62628571428571,19.93142857142857,1.389714285714284,30.0,2.08200740814209,120.5,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,4,26.989714285714285,28.452571428571428,27.72114285714286,1.4628571428571426,30.0,2.0881385803222656,129.0,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,5,34.816,36.13257142857143,35.47428571428571,1.3165714285714287,30.0,2.1933536529541016,135.0,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,6,42.64228571428571,43.95885714285715,43.30057142857143,1.3165714285714358,30.0,2.089207649230957,129.0,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,7,50.46857142857143,52.00457142857143,51.23657142857143,1.5360000000000014,30.0,2.1013355255126953,128.5,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,8,58.221714285714285,59.68457142857143,58.95314285714286,1.4628571428571462,30.0,2.2785520553588867,141.0,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,9,65.97485714285715,67.80342857142857,66.88914285714286,1.828571428571422,30.0,2.2243270874023438,147.0,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13181_target4_snr2.pt,train,0,4,2,10,73.80114285714286,74.89828571428572,74.3497142857143,1.097142857142856,30.0,2.0574951171875,147.5,10.39209270477295,0.008592376899719237,10.220880508422852,142.0,False
IQdata_sample13920_target4_snr18.pt,train,0,4,18,1,0.8045714285714286,1.9017142857142857,1.3531428571428572,1.097142857142857,5.105859781164648,0.3231487274169922,498.5,10.358221054077148,0.06328977699279785,10.270774841308594,246.0,False
IQdata_sample13920_target4_snr18.pt,train,0,4,18,2,2.9257142857142857,6.070857142857142,4.498285714285714,3.1451428571428566,5.575450728734386,0.35286903381347656,502.0,10.358221054077148,0.06328977699279785,10.270774841308594,246.0,False
IQdata_sample13920_target4_snr18.pt,train,0,4,18,3,8.338285714285714,9.069714285714287,8.704,0.7314285714285731,5.8968140370009685,0.37320804595947266,498.0,10.358221054077148,0.06328977699279785,10.270774841308594,246.0,False
IQdata_sample13920_target4_snr18.pt,train,0,4,18,4,20.992,23.25942857142857,22.125714285714285,2.2674285714285674,5.294500811604436,0.33508777618408203,318.0,10.358221054077148,0.06328977699279785,10.270774841308594,246.0,False
IQdata_sample13920_target4_snr18.pt,train,0,4,18,5,50.907428571428575,54.19885714285714,52.55314285714286,3.2914285714285683,4.749251535586886,0.3005790710449219,427.0,10.358221054077148,0.06328977699279785,10.270774841308594,246.0,False
IQdata_sample1445_target1_snr10.pt,train,1,1,10,1,0.0,1.6091428571428572,0.8045714285714286,1.6091428571428572,30.0,2.642645835876465,142.0,10.39925765991211,0.006639756774902344,10.34292221069336,137.0,False
IQdata_sample1445_target1_snr10.pt,train,1,1,10,2,11.04457142857143,14.262857142857143,12.653714285714287,3.218285714285713,30.0,2.346729278564453,139.0,10.39925765991211,0.006639756774902344,10.34292221069336,137.0,False
IQdata_sample10551_target4_snr16.pt,train,0,4,16,1,36.57142857142858,37.376,36.97371428571429,0.8045714285714212,12.327866783990322,1.1540966033935547,426.5,10.329782485961914,0.09361689434051514,10.226872444152832,403.0,False
IQdata_sample10551_target4_snr16.pt,train,0,4,16,2,39.64342857142857,41.83771428571429,40.74057142857143,2.1942857142857193,12.57221191304024,1.176971435546875,288.5,10.329782485961914,0.09361689434051514,10.226872444152832,403.0,False
IQdata_sample13041_target4_snr6.pt,train,0,4,6,1,4.534857142857143,6.582857142857142,5.558857142857143,2.047999999999999,9.985030718584685,0.07714080810546875,124.5,10.396541595458984,0.007725645446777343,10.372617721557617,136.0,False
IQdata_sample13041_target4_snr6.pt,train,0,4,6,2,55.95428571428571,59.02628571428572,57.49028571428572,3.07200000000001,8.439651928579226,0.0652017593383789,145.0,10.396541595458984,0.007725645446777343,10.372617721557617,136.0,False
IQdata_sample613_target0_snr28.pt,train,1,0,28,1,33.57257142857143,37.376,35.47428571428571,3.8034285714285687,30.0,3.3106517791748047,328.0,10.39026165008545,0.017651346588134765,10.195698738098145,341.0,False
IQdata_sample613_target0_snr28.pt,train,1,0,28,2,55.95428571428571,62.31771428571429,59.135999999999996,6.363428571428578,30.0,3.0078368186950684,395.0,10.39026165008545,0.017651346588134765,10.195698738098145,341.0,False
IQdata_sample12333_target4_snr0.pt,train,0,4,0,1,0.0,0.8777142857142857,0.43885714285714283,0.8777142857142857,30.0,2.7772364616394043,139.0,10.396689414978027,0.007715748023986816,10.342829704284668,139.0,False
IQdata_sample14895_target4_snr12.pt,train,0,4,12,1,62.90285714285715,65.024,63.96342857142858,2.12114285714285,5.852145244363284,0.04566669464111328,430.0,10.39742374420166,0.0078034109115600585,10.385740280151367,178.0,False
IQdata_sample14895_target4_snr12.pt,train,0,4,12,2,71.168,72.33828571428572,71.75314285714286,1.1702857142857113,7.212248082924817,0.05628013610839844,124.0,10.39742374420166,0.0078034109115600585,10.385740280151367,178.0,False
IQdata_sample5831_target3_snr0.pt,train,1,3,0,1,8.48457142857143,14.262857142857143,11.373714285714286,5.778285714285714,30.0,1.8914451599121094,171.0,10.397573471069336,0.008320904731750487,10.209270477294922,140.0,False
IQdata_sample5831_target3_snr0.pt,train,1,3,0,2,58.368,63.414857142857144,60.89142857142858,5.046857142857142,30.0,1.8462200164794922,172.0,10.397573471069336,0.008320904731750487,10.209270477294922,140.0,False
IQdata_sample13332_target4_snr12.pt,train,0,4,12,1,66.41371428571428,73.72800000000001,70.07085714285714,7.314285714285731,30.0,0.8584356307983398,124.0,10.399908065795898,0.005973801612854004,10.383868217468262,135.0,False
IQdata_sample6124_target3_snr0.pt,train,1,3,0,1,13.165714285714285,20.114285714285714,16.64,6.948571428571428,30.0,1.859450340270996,173.0,10.396113395690918,0.007550319671630859,10.213793754577637,141.0,False
IQdata_sample6124_target3_snr0.pt,train,1,3,0,2,63.12228571428572,69.4857142857143,66.304,6.363428571428578,30.0,1.8116331100463867,173.0,10.396113395690918,0.007550319671630859,10.213793754577637,141.0,False
IQdata_sample2192_target1_snr10.pt,train,1,1,10,1,2.4137142857142857,4.169142857142856,3.291428571428571,1.7554285714285705,30.0,2.601081371307373,140.0,10.397294044494629,0.008025395965576172,10.301909446716309,138.0,False
IQdata_sample2192_target1_snr10.pt,train,1,1,10,2,20.40685714285714,24.28342857142857,22.345142857142854,3.8765714285714274,30.0,2.6304268836975098,139.0,10.397294044494629,0.008025395965576172,10.301909446716309,138.0,False
IQdata_sample2192_target1_snr10.pt,train,1,1,10,3,33.93828571428572,35.47428571428571,34.70628571428571,1.5359999999999943,30.0,2.5637569427490234,145.0,10.397294044494629,0.008025395965576172,10.301909446716309,138.0,False
IQdata_sample2001_target1_snr10.pt,train,1,1,10,1,9.947428571428572,11.629714285714286,10.78857142857143,1.6822857142857135,30.0,2.6585569381713867,127.0,10.396994590759277,0.008974134635925293,10.208146095275879,134.0,False
IQdata_sample2001_target1_snr10.pt,train,1,1,10,2,21.869714285714284,24.28342857142857,23.076571428571427,2.413714285714285,30.0,2.683845043182373,132.5,10.396994590759277,0.008974134635925293,10.208146095275879,134.0,False
IQdata_sample2001_target1_snr10.pt,train,1,1,10,3,28.964571428571425,30.573714285714285,29.769142857142853,1.60914285714286,30.0,2.7708568572998047,137.0,10.396994590759277,0.008974134635925293,10.208146095275879,134.0,False
IQdata_sample2001_target1_snr10.pt,train,1,1,10,4,54.12571428571429,57.70971428571429,55.91771428571429,3.584000000000003,30.0,2.6433749198913574,130.0,10.396994590759277,0.008974134635925293,10.208146095275879,134.0,False
IQdata_sample2001_target1_snr10.pt,train,1,1,10,5,60.48914285714286,62.02514285714286,61.25714285714286,1.5360000000000014,30.0,2.335329055786133,319.0,10.396994590759277,0.008974134635925293,10.208146095275879,134.0,False
IQdata_sample2001_target1_snr10.pt,train,1,1,10,6,72.99657142857143,74.60571428571428,73.80114285714285,1.6091428571428565,30.0,2.700113296508789,136.0,10.396994590759277,0.008974134635925293,10.208146095275879,134.0,False
IQdata_sample7714_target5_snr20.pt,train,1,5,20,1,32.91428571428572,42.42285714285715,37.66857142857143,9.508571428571429,30.0,8.6716947555542,228.0,10.396870613098145,0.007664846992492675,9.70963191986084,139.0,False
IQdata_sample8787_target6_snr24.pt,train,1,6,24,1,9.874285714285714,12.141714285714286,11.008,2.2674285714285727,30.0,4.118064880371094,237.0,10.396329879760742,0.01246651096343994,9.903875350952148,136.0,False
IQdata_sample8787_target6_snr24.pt,train,1,6,24,2,13.677714285714286,16.018285714285714,14.847999999999999,2.340571428571428,30.0,4.875578880310059,335.0,10.396329879760742,0.01246651096343994,9.903875350952148,136.0,False
IQdata_sample8787_target6_snr24.pt,train,1,6,24,3,21.357714285714284,23.698285714285714,22.528,2.3405714285714296,30.0,4.9383745193481445,378.5,10.396329879760742,0.01246651096343994,9.903875350952148,136.0,False
IQdata_sample8787_target6_snr24.pt,train,1,6,24,4,29.037714285714284,31.597714285714286,30.317714285714285,2.5600000000000023,30.0,4.706827640533447,310.0,10.396329879760742,0.01246651096343994,9.903875350952148,136.0,False
IQdata_sample8787_target6_snr24.pt,train,1,6,24,5,40.52114285714286,42.93485714285714,41.728,2.4137142857142777,30.0,4.844610214233398,360.0,10.396329879760742,0.01246651096343994,9.903875350952148,136.0,False
IQdata_sample8992_target4_snr20.pt,train,0,4,20,1,57.19771428571429,61.14742857142858,59.17257142857143,3.949714285714286,30.0,1.4129447937011719,49.0,10.397329330444336,0.012501858901977539,10.346407890319824,209.0,False
